Fecha,Provincia,Marca,Venta Total,Iva,Sub Total
2024-11-08,Manabí,American Deli,26049.23,3907.38,22141.85
2024-11-09,Manabí,American Deli,19438.55,2915.78,16522.77
2024-11-10,Manabí,American Deli,17555.07,2633.26,14921.81
2024-11-11,Manabí,American Deli,29749.96,4462.49,25287.47
2024-11-12,Manabí,American Deli,18060.77,2709.12,15351.65
2024-11-13,Manabí,American Deli,18649.93,2797.49,15852.44
2024-11-14,Manabí,American Deli,22344.15,3351.62,18992.53
2024-11-15,Manabí,American Deli,21612.03,3241.8,18370.23
2024-11-16,Manabí,American Deli,22834.98,3425.25,19409.73
2024-11-17,Manabí,American Deli,30034.48,4505.17,25529.31
2024-11-18,Manabí,American Deli,21158.31,3173.75,17984.56
2024-11-19,Manabí,American Deli,28827.32,4324.1,24503.22
2024-11-20,Manabí,American Deli,18283.79,2742.57,15541.22
2024-11-21,Manabí,American Deli,25356.63,3803.49,21553.14
2024-11-22,Manabí,American Deli,28786.56,4317.98,24468.58
2024-11-23,Manabí,American Deli,19529.11,2929.37,16599.74
2024-11-24,Manabí,American Deli,23038.81,3455.82,19582.99
2024-11-25,Manabí,American Deli,17653.53,2648.03,15005.5
2024-11-26,Manabí,American Deli,20339.49,3050.92,17288.57
2024-11-27,Manabí,American Deli,18961.49,2844.22,16117.27
2024-11-28,Manabí,American Deli,23888.07,3583.21,20304.86
2024-11-29,Manabí,American Deli,21735.85,3260.38,18475.47
2024-11-30,Manabí,American Deli,20002.4,3000.36,17002.04
2024-12-01,Manabí,American Deli,27370.27,4105.54,23264.73
2024-12-02,Manabí,American Deli,24490.64,3673.6,20817.04
2024-12-03,Manabí,American Deli,28475.67,4271.35,24204.32
2024-12-04,Manabí,American Deli,21541.4,3231.21,18310.19
2024-12-05,Manabí,American Deli,26111.3,3916.69,22194.61
2024-12-06,Manabí,American Deli,19786.4,2967.96,16818.44
2024-12-07,Manabí,American Deli,18401.67,2760.25,15641.42
2024-12-08,Manabí,American Deli,25936.03,3890.4,22045.63
2024-12-09,Manabí,American Deli,27928.65,4189.3,23739.35
2024-12-10,Manabí,American Deli,30306.79,4546.02,25760.77
2024-12-11,Manabí,American Deli,24403.64,3660.55,20743.09
2024-12-12,Manabí,American Deli,17514.82,2627.22,14887.6
2024-12-13,Manabí,American Deli,27896.4,4184.46,23711.94
2024-12-14,Manabí,American Deli,23641.28,3546.19,20095.09
2024-12-15,Manabí,American Deli,27149.81,4072.47,23077.34
2024-12-16,Manabí,American Deli,27433.94,4115.09,23318.85
2024-12-17,Manabí,American Deli,30310.8,4546.62,25764.18
2024-12-18,Manabí,American Deli,29501.97,4425.3,25076.67
2024-12-19,Manabí,American Deli,18318.38,2747.76,15570.62
2024-12-20,Manabí,American Deli,19753.93,2963.09,16790.84
2024-12-21,Manabí,American Deli,29737.95,4460.69,25277.26
2024-12-22,Manabí,American Deli,24864.04,3729.61,21134.43
2024-12-23,Manabí,American Deli,20901.13,3135.17,17765.96
2024-12-24,Manabí,American Deli,15834.36,2375.15,13459.21
2024-12-25,Manabí,American Deli,23263.26,3489.49,19773.77
2024-12-26,Manabí,American Deli,24923.45,3738.52,21184.93
2024-12-27,Manabí,American Deli,22911.8,3436.77,19475.03
2024-12-28,Manabí,American Deli,26454.9,3968.24,22486.66
2024-12-29,Manabí,American Deli,23350.04,3502.51,19847.53
2024-12-30,Manabí,American Deli,24050.81,3607.62,20443.19
2024-01-01,Manabí,Menestras del Negro,27935.35,4190.3,23745.05
2024-01-02,Manabí,Menestras del Negro,16928.42,2539.26,14389.16
2024-01-03,Manabí,Menestras del Negro,23186.48,3477.97,19708.51
2024-01-04,Manabí,Menestras del Negro,22064.42,3309.66,18754.76
2024-01-05,Manabí,Menestras del Negro,17280.68,2592.1,14688.58
2024-01-06,Manabí,Menestras del Negro,22639.59,3395.94,19243.65
2024-01-07,Manabí,Menestras del Negro,28895.97,4334.4,24561.57
2024-01-08,Manabí,Menestras del Negro,16573.79,2486.07,14087.72
2024-01-09,Manabí,Menestras del Negro,16382.82,2457.42,13925.4
2024-01-10,Manabí,Menestras del Negro,16196.16,2429.42,13766.74
2024-01-11,Manabí,Menestras del Negro,18292.72,2743.91,15548.81
2024-01-12,Manabí,Menestras del Negro,27896.01,4184.4,23711.61
2024-01-13,Manabí,Menestras del Negro,30145.77,4521.87,25623.9
2024-01-14,Manabí,Menestras del Negro,21183.75,3177.56,18006.19
2024-01-15,Manabí,Menestras del Negro,23296.92,3494.54,19802.38
2024-01-16,Manabí,Menestras del Negro,23635.27,3545.29,20089.98
2024-01-17,Manabí,Menestras del Negro,28032.43,4204.86,23827.57
2024-01-18,Manabí,Menestras del Negro,23490.29,3523.54,19966.75
2024-01-19,Manabí,Menestras del Negro,30441.7,4566.26,25875.44
2024-01-20,Manabí,Menestras del Negro,24822.51,3723.38,21099.13
2024-01-21,Manabí,Menestras del Negro,24470.07,3670.51,20799.56
2024-01-22,Manabí,Menestras del Negro,21732.03,3259.8,18472.23
2024-01-23,Manabí,Menestras del Negro,30328.66,4549.3,25779.36
2024-01-24,Manabí,Menestras del Negro,17419.48,2612.92,14806.56
2024-01-25,Manabí,Menestras del Negro,26633.05,3994.96,22638.09
2024-01-26,Manabí,Menestras del Negro,21880.33,3282.05,18598.28
2024-01-27,Manabí,Menestras del Negro,21628.52,3244.28,18384.24
2024-01-28,Manabí,Menestras del Negro,29816.25,4472.44,25343.81
2024-01-29,Manabí,Menestras del Negro,28714.02,4307.1,24406.92
2024-01-30,Manabí,Menestras del Negro,23199.49,3479.92,19719.57
2024-01-31,Manabí,Menestras del Negro,28681.31,4302.2,24379.11
2024-02-01,Manabí,Menestras del Negro,25967.38,3895.11,22072.27
2024-02-02,Manabí,Menestras del Negro,23568.45,3535.27,20033.18
2024-02-03,Manabí,Menestras del Negro,30347.17,4552.08,25795.09
2024-02-04,Manabí,Menestras del Negro,18786.24,2817.94,15968.3
2024-02-05,Manabí,Menestras del Negro,25168.2,3775.23,21392.97
2024-02-06,Manabí,Menestras del Negro,23383.48,3507.52,19875.96
2024-02-07,Manabí,Menestras del Negro,23808.2,3571.23,20236.97
2024-02-08,Manabí,Menestras del Negro,19129.92,2869.49,16260.43
2024-02-09,Manabí,Menestras del Negro,21260.56,3189.08,18071.48
2024-02-10,Manabí,Menestras del Negro,23379.18,3506.88,19872.3
2024-02-11,Manabí,Menestras del Negro,28625.75,4293.86,24331.89
2024-02-12,Manabí,Menestras del Negro,25213.43,3782.01,21431.42
2024-02-13,Manabí,Menestras del Negro,29213.59,4382.04,24831.55
2024-02-14,Manabí,Menestras del Negro,18560.71,2784.11,15776.6
2024-02-15,Manabí,Menestras del Negro,18116.62,2717.49,15399.13
2024-02-16,Manabí,Menestras del Negro,18301.64,2745.25,15556.39
2024-02-17,Manabí,Menestras del Negro,29299.1,4394.86,24904.24
2024-02-18,Manabí,Menestras del Negro,18881.88,2832.28,16049.6
2024-02-19,Manabí,Menestras del Negro,23113.34,3467.0,19646.34
2024-02-20,Manabí,Menestras del Negro,17311.41,2596.71,14714.7
2024-02-21,Manabí,Menestras del Negro,29269.47,4390.42,24879.05
2024-02-22,Manabí,Menestras del Negro,20088.0,3013.2,17074.8
2024-02-23,Manabí,Menestras del Negro,24634.8,3695.22,20939.58
2024-02-24,Manabí,Menestras del Negro,24387.24,3658.09,20729.15
2024-02-25,Manabí,Menestras del Negro,28172.07,4225.81,23946.26
2024-02-26,Manabí,Menestras del Negro,20114.67,3017.2,17097.47
2024-02-27,Manabí,Menestras del Negro,29839.96,4475.99,25363.97
2024-02-28,Manabí,Menestras del Negro,16815.38,2522.31,14293.07
2024-02-29,Manabí,Menestras del Negro,29194.53,4379.18,24815.35
2024-03-01,Manabí,Menestras del Negro,28649.51,4297.43,24352.08
2024-03-02,Manabí,Menestras del Negro,16095.74,2414.36,13681.38
2024-03-03,Manabí,Menestras del Negro,23214.68,3482.2,19732.48
2024-03-04,Manabí,Menestras del Negro,29548.31,4432.25,25116.06
2024-03-05,Manabí,Menestras del Negro,24062.05,3609.31,20452.74
2024-03-06,Manabí,Menestras del Negro,18377.51,2756.63,15620.88
2024-03-07,Manabí,Menestras del Negro,22647.15,3397.07,19250.08
2024-03-08,Manabí,Menestras del Negro,23461.94,3519.29,19942.65
2024-03-09,Manabí,Menestras del Negro,27027.69,4054.15,22973.54
2024-03-10,Manabí,Menestras del Negro,27307.51,4096.13,23211.38
2024-03-11,Manabí,Menestras del Negro,26086.87,3913.03,22173.84
2024-03-12,Manabí,Menestras del Negro,28165.58,4224.84,23940.74
2024-03-13,Manabí,Menestras del Negro,15424.65,2313.7,13110.95
2024-03-14,Manabí,Menestras del Negro,28857.47,4328.62,24528.85
2024-03-15,Manabí,Menestras del Negro,22006.92,3301.04,18705.88
2024-03-16,Manabí,Menestras del Negro,26026.44,3903.97,22122.47
2024-03-17,Manabí,Menestras del Negro,22383.16,3357.47,19025.69
2024-03-18,Manabí,Menestras del Negro,26008.06,3901.21,22106.85
2024-03-19,Manabí,Menestras del Negro,25576.93,3836.54,21740.39
2024-03-20,Manabí,Menestras del Negro,20806.92,3121.04,17685.88
2024-03-21,Manabí,Menestras del Negro,29661.3,4449.19,25212.11
2024-03-22,Manabí,Menestras del Negro,29564.81,4434.72,25130.09
2024-03-23,Manabí,Menestras del Negro,27462.7,4119.4,23343.3
2024-03-24,Manabí,Menestras del Negro,19410.44,2911.57,16498.87
2024-03-25,Manabí,Menestras del Negro,27646.45,4146.97,23499.48
2024-03-26,Manabí,Menestras del Negro,17134.6,2570.19,14564.41
2024-03-27,Manabí,Menestras del Negro,30115.93,4517.39,25598.54
2024-03-28,Manabí,Menestras del Negro,24959.21,3743.88,21215.33
2024-03-29,Manabí,Menestras del Negro,15982.05,2397.31,13584.74
2024-03-30,Manabí,Menestras del Negro,16882.74,2532.41,14350.33
2024-03-31,Manabí,Menestras del Negro,27006.07,4050.91,22955.16
2024-04-01,Manabí,Menestras del Negro,21786.88,3268.03,18518.85
2024-04-02,Manabí,Menestras del Negro,25581.16,3837.17,21743.99
2024-04-03,Manabí,Menestras del Negro,19995.62,2999.34,16996.28
2024-04-04,Manabí,Menestras del Negro,23241.8,3486.27,19755.53
2024-04-05,Manabí,Menestras del Negro,20267.54,3040.13,17227.41
2024-04-06,Manabí,Menestras del Negro,29852.12,4477.82,25374.3
2024-04-07,Manabí,Menestras del Negro,25560.07,3834.01,21726.06
2024-04-08,Manabí,Menestras del Negro,17035.01,2555.25,14479.76
2024-04-09,Manabí,Menestras del Negro,21298.22,3194.73,18103.49
2024-04-10,Manabí,Menestras del Negro,30228.3,4534.24,25694.06
2024-04-11,Manabí,Menestras del Negro,27457.81,4118.67,23339.14
2024-04-12,Manabí,Menestras del Negro,29752.25,4462.84,25289.41
2024-04-13,Manabí,Menestras del Negro,27870.52,4180.58,23689.94
2024-04-14,Manabí,Menestras del Negro,29806.94,4471.04,25335.9
2024-04-15,Manabí,Menestras del Negro,23977.41,3596.61,20380.8
2024-04-16,Manabí,Menestras del Negro,23625.94,3543.89,20082.05
2024-04-17,Manabí,Menestras del Negro,15973.03,2395.95,13577.08
2024-04-18,Manabí,Menestras del Negro,26440.55,3966.08,22474.47
2024-04-19,Manabí,Menestras del Negro,24673.57,3701.04,20972.53
2024-04-20,Manabí,Menestras del Negro,20496.99,3074.55,17422.44
2024-04-21,Manabí,Menestras del Negro,24502.14,3675.32,20826.82
2024-04-22,Manabí,Menestras del Negro,15679.68,2351.95,13327.73
2024-04-23,Manabí,Menestras del Negro,27484.49,4122.67,23361.82
2024-04-24,Manabí,Menestras del Negro,22841.21,3426.18,19415.03
2024-04-25,Manabí,Menestras del Negro,28751.86,4312.78,24439.08
2024-04-26,Manabí,Menestras del Negro,18284.99,2742.75,15542.24
2024-04-27,Manabí,Menestras del Negro,30330.55,4549.58,25780.97
2024-04-28,Manabí,Menestras del Negro,26297.11,3944.57,22352.54
2024-04-29,Manabí,Menestras del Negro,20561.61,3084.24,17477.37
2024-04-30,Manabí,Menestras del Negro,20268.37,3040.26,17228.11
2024-05-01,Manabí,Menestras del Negro,22438.52,3365.78,19072.74
2024-05-02,Manabí,Menestras del Negro,19579.32,2936.9,16642.42
2024-05-03,Manabí,Menestras del Negro,26303.25,3945.49,22357.76
2024-05-04,Manabí,Menestras del Negro,27986.38,4197.96,23788.42
2024-05-05,Manabí,Menestras del Negro,28088.35,4213.25,23875.1
2024-05-06,Manabí,Menestras del Negro,23029.87,3454.48,19575.39
2024-05-07,Manabí,Menestras del Negro,28132.4,4219.86,23912.54
2024-05-08,Manabí,Menestras del Negro,23302.84,3495.43,19807.41
2024-05-09,Manabí,Menestras del Negro,17429.28,2614.39,14814.89
2024-05-10,Manabí,Menestras del Negro,15380.34,2307.05,13073.29
2024-05-11,Manabí,Menestras del Negro,26412.09,3961.81,22450.28
2024-05-12,Manabí,Menestras del Negro,19667.86,2950.18,16717.68
2024-05-13,Manabí,Menestras del Negro,18405.43,2760.81,15644.62
2024-05-14,Manabí,Menestras del Negro,16360.92,2454.14,13906.78
2024-05-15,Manabí,Menestras del Negro,16612.41,2491.86,14120.55
2024-05-16,Manabí,Menestras del Negro,23854.38,3578.16,20276.22
2024-05-17,Manabí,Menestras del Negro,20821.33,3123.2,17698.13
2024-05-18,Manabí,Menestras del Negro,26337.76,3950.66,22387.1
2024-05-19,Manabí,Menestras del Negro,28444.65,4266.7,24177.95
2024-05-20,Manabí,Menestras del Negro,28690.5,4303.57,24386.93
2024-05-21,Manabí,Menestras del Negro,19514.03,2927.1,16586.93
2024-05-22,Manabí,Menestras del Negro,25876.2,3881.43,21994.77
2024-05-23,Manabí,Menestras del Negro,24702.51,3705.38,20997.13
2024-05-24,Manabí,Menestras del Negro,16772.57,2515.89,14256.68
2024-05-25,Manabí,Menestras del Negro,19769.73,2965.46,16804.27
2024-05-26,Manabí,Menestras del Negro,23653.5,3548.03,20105.47
2024-05-27,Manabí,Menestras del Negro,22569.94,3385.49,19184.45
2024-05-28,Manabí,Menestras del Negro,16681.5,2502.22,14179.28
2024-05-29,Manabí,Menestras del Negro,15357.99,2303.7,13054.29
2024-05-30,Manabí,Menestras del Negro,22020.89,3303.13,18717.76
2024-05-31,Manabí,Menestras del Negro,18031.5,2704.72,15326.78
2024-06-01,Manabí,Menestras del Negro,22318.09,3347.71,18970.38
2024-06-02,Manabí,Menestras del Negro,18080.86,2712.13,15368.73
2024-06-03,Manabí,Menestras del Negro,27951.99,4192.8,23759.19
2024-06-04,Manabí,Menestras del Negro,17469.57,2620.44,14849.13
2024-06-05,Manabí,Menestras del Negro,20318.12,3047.72,17270.4
2024-06-06,Manabí,Menestras del Negro,21892.19,3283.83,18608.36
2024-06-07,Manabí,Menestras del Negro,28960.98,4344.15,24616.83
2024-06-08,Manabí,Menestras del Negro,25501.77,3825.27,21676.5
2024-06-09,Manabí,Menestras del Negro,25952.63,3892.89,22059.74
2024-06-10,Manabí,Menestras del Negro,29382.52,4407.38,24975.14
2024-06-11,Manabí,Menestras del Negro,26048.11,3907.22,22140.89
2024-06-12,Manabí,Menestras del Negro,25026.43,3753.96,21272.47
2024-06-13,Manabí,Menestras del Negro,30201.01,4530.15,25670.86
2024-06-14,Manabí,Menestras del Negro,18339.76,2750.96,15588.8
2024-06-15,Manabí,Menestras del Negro,15784.72,2367.71,13417.01
2024-06-16,Manabí,Menestras del Negro,29264.51,4389.68,24874.83
2024-06-17,Manabí,Menestras del Negro,19927.55,2989.13,16938.42
2024-06-18,Manabí,Menestras del Negro,25163.82,3774.57,21389.25
2024-06-19,Manabí,Menestras del Negro,18199.56,2729.93,15469.63
2024-06-20,Manabí,Menestras del Negro,21950.5,3292.57,18657.93
2024-06-21,Manabí,Menestras del Negro,23349.9,3502.49,19847.41
2024-06-22,Manabí,Menestras del Negro,21839.39,3275.91,18563.48
2024-06-23,Manabí,Menestras del Negro,17756.46,2663.47,15092.99
2024-06-24,Manabí,Menestras del Negro,27505.87,4125.88,23379.99
2024-06-25,Manabí,Menestras del Negro,25594.67,3839.2,21755.47
2024-06-26,Manabí,Menestras del Negro,22234.83,3335.22,18899.61
2024-06-27,Manabí,Menestras del Negro,19014.67,2852.2,16162.47
2024-06-28,Manabí,Menestras del Negro,23441.79,3516.27,19925.52
2024-06-29,Manabí,Menestras del Negro,25634.42,3845.16,21789.26
2024-06-30,Manabí,Menestras del Negro,23442.48,3516.37,19926.11
2024-07-01,Manabí,Menestras del Negro,29304.96,4395.74,24909.22
2024-07-02,Manabí,Menestras del Negro,19348.43,2902.26,16446.17
2024-07-03,Manabí,Menestras del Negro,23864.66,3579.7,20284.96
2024-07-04,Manabí,Menestras del Negro,28520.96,4278.14,24242.82
2024-07-05,Manabí,Menestras del Negro,25530.76,3829.61,21701.15
2024-07-06,Manabí,Menestras del Negro,19791.51,2968.73,16822.78
2024-07-07,Manabí,Menestras del Negro,27323.43,4098.51,23224.92
2024-07-08,Manabí,Menestras del Negro,20446.8,3067.02,17379.78
2024-07-09,Manabí,Menestras del Negro,29387.1,4408.06,24979.04
2024-07-10,Manabí,Menestras del Negro,26890.86,4033.63,22857.23
2024-07-11,Manabí,Menestras del Negro,19539.88,2930.98,16608.9
2024-07-12,Manabí,Menestras del Negro,19438.69,2915.8,16522.89
2024-07-13,Manabí,Menestras del Negro,23411.26,3511.69,19899.57
2024-07-14,Manabí,Menestras del Negro,17093.72,2564.06,14529.66
2024-07-15,Manabí,Menestras del Negro,23891.72,3583.76,20307.96
2024-07-16,Manabí,Menestras del Negro,27784.46,4167.67,23616.79
2024-07-17,Manabí,Menestras del Negro,30664.37,4599.66,26064.71
2024-07-18,Manabí,Menestras del Negro,19204.06,2880.61,16323.45
2024-07-19,Manabí,Menestras del Negro,17199.7,2579.95,14619.75
2024-07-20,Manabí,Menestras del Negro,29253.58,4388.04,24865.54
2024-07-21,Manabí,Menestras del Negro,15873.42,2381.01,13492.41
2024-07-22,Manabí,Menestras del Negro,25341.19,3801.18,21540.01
2024-07-23,Manabí,Menestras del Negro,17003.18,2550.48,14452.7
2024-07-24,Manabí,Menestras del Negro,21118.04,3167.71,17950.33
2024-07-25,Manabí,Menestras del Negro,21438.76,3215.81,18222.95
2024-07-26,Manabí,Menestras del Negro,29696.75,4454.51,25242.24
2024-07-27,Manabí,Menestras del Negro,21633.69,3245.05,18388.64
2024-07-28,Manabí,Menestras del Negro,24803.8,3720.57,21083.23
2024-07-29,Manabí,Menestras del Negro,29541.88,4431.28,25110.6
2024-07-30,Manabí,Menestras del Negro,18478.78,2771.82,15706.96
2024-07-31,Manabí,Menestras del Negro,20081.57,3012.24,17069.33
2024-08-01,Manabí,Menestras del Negro,26612.51,3991.88,22620.63
2024-08-02,Manabí,Menestras del Negro,19480.78,2922.12,16558.66
2024-08-03,Manabí,Menestras del Negro,22064.75,3309.71,18755.04
2024-08-04,Manabí,Menestras del Negro,22859.49,3428.92,19430.57
2024-08-05,Manabí,Menestras del Negro,19507.28,2926.09,16581.19
2024-08-06,Manabí,Menestras del Negro,25703.92,3855.59,21848.33
2024-08-07,Manabí,Menestras del Negro,21163.11,3174.47,17988.64
2024-08-08,Manabí,Menestras del Negro,30029.45,4504.42,25525.03
2024-08-09,Manabí,Menestras del Negro,24991.22,3748.68,21242.54
2024-08-10,Manabí,Menestras del Negro,18887.91,2833.19,16054.72
2024-08-11,Manabí,Menestras del Negro,26201.22,3930.18,22271.04
2024-08-12,Manabí,Menestras del Negro,29568.64,4435.3,25133.34
2024-08-13,Manabí,Menestras del Negro,17870.48,2680.57,15189.91
2024-08-14,Manabí,Menestras del Negro,23195.65,3479.35,19716.3
2024-08-15,Manabí,Menestras del Negro,22779.98,3417.0,19362.98
2024-08-16,Manabí,Menestras del Negro,28295.33,4244.3,24051.03
2024-08-17,Manabí,Menestras del Negro,23738.85,3560.83,20178.02
2024-08-18,Manabí,Menestras del Negro,17044.12,2556.62,14487.5
2024-08-19,Manabí,Menestras del Negro,20386.25,3057.94,17328.31
2024-08-20,Manabí,Menestras del Negro,24777.42,3716.61,21060.81
2024-08-21,Manabí,Menestras del Negro,22275.45,3341.32,18934.13
2024-08-22,Manabí,Menestras del Negro,25815.11,3872.27,21942.84
2024-08-23,Manabí,Menestras del Negro,28099.8,4214.97,23884.83
2024-08-24,Manabí,Menestras del Negro,29101.7,4365.26,24736.44
2024-08-25,Manabí,Menestras del Negro,16427.77,2464.17,13963.6
2024-08-26,Manabí,Menestras del Negro,24023.48,3603.52,20419.96
2024-08-27,Manabí,Menestras del Negro,17784.51,2667.68,15116.83
2024-08-28,Manabí,Menestras del Negro,18741.96,2811.29,15930.67
2024-08-29,Manabí,Menestras del Negro,28330.6,4249.59,24081.01
2024-08-30,Manabí,Menestras del Negro,18290.46,2743.57,15546.89
2024-08-31,Manabí,Menestras del Negro,16073.79,2411.07,13662.72
2024-09-01,Manabí,Menestras del Negro,24753.35,3713.0,21040.35
2024-09-02,Manabí,Menestras del Negro,15544.48,2331.67,13212.81
2024-09-03,Manabí,Menestras del Negro,26761.43,4014.21,22747.22
2024-09-04,Manabí,Menestras del Negro,18707.82,2806.17,15901.65
2024-09-05,Manabí,Menestras del Negro,19952.14,2992.82,16959.32
2024-09-06,Manabí,Menestras del Negro,20222.29,3033.34,17188.95
2024-09-07,Manabí,Menestras del Negro,25009.84,3751.48,21258.36
2024-09-08,Manabí,Menestras del Negro,21054.16,3158.12,17896.04
2024-09-09,Manabí,Menestras del Negro,18371.35,2755.7,15615.65
2024-09-10,Manabí,Menestras del Negro,18825.31,2823.8,16001.51
2024-09-11,Manabí,Menestras del Negro,28480.38,4272.06,24208.32
2024-09-12,Manabí,Menestras del Negro,29266.12,4389.92,24876.2
2024-09-13,Manabí,Menestras del Negro,25782.13,3867.32,21914.81
2024-09-14,Manabí,Menestras del Negro,24924.82,3738.72,21186.1
2024-09-15,Manabí,Menestras del Negro,18239.06,2735.86,15503.2
2024-09-16,Manabí,Menestras del Negro,30262.06,4539.31,25722.75
2024-09-17,Manabí,Menestras del Negro,20677.62,3101.64,17575.98
2024-09-18,Manabí,Menestras del Negro,26462.56,3969.38,22493.18
2024-09-19,Manabí,Menestras del Negro,22100.11,3315.02,18785.09
2024-09-20,Manabí,Menestras del Negro,20007.25,3001.09,17006.16
2024-09-21,Manabí,Menestras del Negro,15789.56,2368.43,13421.13
2024-09-22,Manabí,Menestras del Negro,20059.58,3008.94,17050.64
2024-09-23,Manabí,Menestras del Negro,23803.99,3570.6,20233.39
2024-09-24,Manabí,Menestras del Negro,27339.15,4100.87,23238.28
2024-09-25,Manabí,Menestras del Negro,17893.28,2683.99,15209.29
2024-09-26,Manabí,Menestras del Negro,18329.72,2749.46,15580.26
